"";"TIPO_REG";"ENCUESTA";"COD_VEREDA";"PRED_ETNICA";"S05_TENENCIA";"P_S6P71";"P_S6P65";"P_S6P66";"P_S7P84F";"P_S7P85B";"P_S12P150A";"P_S15P158B";"PRED_ETNICA_C";"S05_TENENCIA_C";"P_S6P71_C";"P_S6P65_c"
"706";"1";"3744194";"99773059";"7";"1";"10";"1";744543,88082;2;7;881640,38071;3;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"707";"1";"3744206";"99773063";"7";"1";"6";"1";11124343,023;2;7;16692118,071;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"708";"1";"3744210";"99773063";"7";"1";"1";"1";216140,66475;12;40;2377631,8366;4;"Ninguno de los anteriores";"Propia";"Inundación";"Si"
"709";"1";"3744247";"99773059";"7";"1";"11";"1";5615788,8799;7;23;6928550,2056;5;"Ninguno de los anteriores";"Propia";"Enfermedad";"Si"
"710";"1";"3800451";"99773054";"7";"7";"12";"1";9601784,7883;9;75;11946650,324;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"711";"1";"3800468";"99773001";"7";"1";"12";"2";0;1;1;4594529,7649;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"712";"1";"3800771";"99773074";"7";"1";"12";"1";11143655,022;6;20;16856713,311;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"713";"1";"3800772";"99773074";"7";"1";"6";"1";7862736,2135;2;7;9917024,8984;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"714";"1";"3800773";"99773074";"7";"1";"6";"1";995443,05063;7;23;1307556,415;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"715";"1";"3800779";"99773074";"7";"1";"6";"1";414908,51869;2;12;609019,89515;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"716";"1";"3800782";"99773074";"7";"1";"6";"1";885870,00903;2;7;11651158,356;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"717";"1";"3800783";"99773074";"7";"1";"6";"1";4889296,7421;8;22;7431919,9846;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"718";"1";"3800784";"99773074";"7";"1";"6";"1";454187,4269;4;16;607571,2102;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"719";"1";"3800785";"99773074";"7";"1";"6";"1";44870,098655;2;3;7126044,0174;9;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"720";"1";"3801248";"99773055";"7";"1";"12";"1";10443900,13;6;17;11927255,266;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"721";"1";"3801249";"99773061";"7";"1";"12";"2";0;13;52;690334,47551;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"722";"1";"3801258";"99773055";"7";"1";"6";"2";0;1;3;58567334,151;1;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"723";"1";"3801259";"99773055";"7";"1";"12";"1";1257442,608;2;7;1495974,3175;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"724";"1";"3801280";"99773038";"7";"1";"4";"1";13849737,667;29;93;14377370,583;2;"Ninguno de los anteriores";"Propia";"Granizada";"Si"
"725";"1";"3801281";"99773061";"7";"1";"12";"1";2593040,9842;7;20;2963169,8486;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"726";"1";"3801298";"99773038";"7";"1";"6";"1";25591472,727;14;37;26498298,567;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"727";"1";"3801299";"99773055";"7";"1";"6";"1";8553935,3291;4;14;11821689,661;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"728";"1";"3801340";"99773061";"7";"7";"10";"1";15722263,528;11;57;16617465,708;2;"Ninguno de los anteriores";"Propiedad colectiva";"Plaga";"Si"
"729";"1";"3801341";"99773061";"7";"1";"12";"1";7152576,4402;46;133;12008668,722;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"730";"1";"3801343";"99773061";"7";"1";"6";"1";5249451,6146;3;13;5667165,8439;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"731";"1";"3801345";"99773061";"7";"1";"12";"1";12743548,959;15;112;13084291,976;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"732";"1";"3801346";"99773073";"7";"1";"10";"1";13811661,561;7;17;16064276,699;1;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"733";"1";"3801348";"99773061";"7";"1";"6";"1";1251437,5808;12;60;1829024,4847;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"734";"1";"3801387";"99773055";"7";"1";"6";"1";14872392,866;21;37;17187892,833;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"735";"1";"3801398";"99773055";"7";"1";"10";"1";17420793,931;14;37;19874125,664;2;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"736";"1";"3802001";"99773041";"7";"1";"12";"1";204074,55042;2;10;783205,15129;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"737";"1";"3802003";"99773073";"7";"7";"12";"1";3610881,8903;2;2;3942741,344;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"738";"1";"3802007";"99773054";"7";"7";"12";"1";168741,37295;1;3;978670,50348;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"739";"1";"3802284";"99773041";"7";"1";"12";"1";1849386,8899;16;112;1964543,4468;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"740";"1";"3802295";"99773054";"7";"7";"6";"1";13018752,945;2;2;16996727,98;2;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"Si"
"741";"1";"3802301";"99773042";"7";"1";"9";"1";2830478,398;10;30;5655808,7938;9;"Ninguno de los anteriores";"Propia";"Incendio";"Si"
"742";"1";"3802321";"99773054";"7";"7";"12";"1";6600752,1898;7;20;10994390,303;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"743";"1";"3802332";"99773054";"7";"7";"12";"1";10035015,053;6;17;10177948,057;2;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"744";"1";"3802335";"99773047";"7";"1";"12";"1";2672027,3228;2;6;3938309,7104;0;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"745";"1";"3802337";"99773041";"7";"1";"12";"1";2969466,6908;7;20;4762314,0078;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"746";"1";"3802353";"99773041";"7";"1";"12";"1";324919,86645;2;10;1000812,7073;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"747";"1";"3802555";"99773038";"7";"1";"12";"1";1064075,2878;3;13;1142017,83;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"748";"1";"3802559";"99773061";"7";"1";"10";"1";2725125,0145;9;47;4836525,9282;3;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"749";"1";"3802560";"99773061";"7";"1";"12";"1";13897917,069;66;190;16674369,698;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"750";"1";"3802562";"99773055";"7";"1";"6";"1";11019593,685;3;6;16995534,837;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"751";"1";"3802563";"99773066";"7";"1";"12";"1";13371684,667;7;20;14921594,71;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"752";"1";"3802634";"99773054";"7";"7";"12";"1";13787815,958;28;93;15930951,44;4;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"753";"1";"3802641";"99773054";"7";"7";"10";"1";3953470,8754;10;30;4027253,601;1;"Ninguno de los anteriores";"Propiedad colectiva";"Plaga";"Si"
"754";"1";"3802647";"99773054";"7";"7";"12";"1";9041478,5346;26;83;9829447,1296;2;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"755";"1";"3802649";"99773073";"7";"7";"6";"1";1795739,1186;14;112;2472022,3857;4;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"Si"
"756";"1";"3802653";"99773041";"7";"1";"10";"2";0;14;67;679504,23429;4;"Ninguno de los anteriores";"Propia";"Plaga";"No"
"757";"1";"3803340";"99773049";"7";"1";"12";"1";107836,38724;3;13;147490,65593;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"758";"1";"3803780";"99773061";"7";"1";"6";"1";11349801,516;2;10;14779571,198;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"759";"1";"81315704";"99773073";"7";"1";"12";"1";9730463,4593;2;10;28844134,947;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"760";"1";"83424850";"99773031";"7";"8";"12";"2";0;1;5;116363,11797;6;"Ninguno de los anteriores";"Adjudicatario o comunero";"No fueron Afectados";"No"
"761";"1";"83424925";"99773031";"2";"8";"1";"2";0;2;10;149060,73064;5;"Asentamiento indígena";"Adjudicatario o comunero";"Inundación";"No"
"762";"1";"83424973";"99773031";"2";"8";"12";"2";0;0;0;334537,28106;10;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"No"
"763";"1";"83425129";"99773031";"2";"8";"12";"1";3523,0833998;1;3;215959,00928;9;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"Si"
"764";"1";"83425136";"99773034";"2";"8";"12";"2";0;2;10;422238,79946;11;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"No"
"765";"1";"83428682";"99773031";"2";"8";"12";"2";0;1;3;1162839,8531;2;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"No"
"766";"1";"83428726";"99773031";"7";"8";"1";"2";0;2;7;623315,4396;6;"Ninguno de los anteriores";"Adjudicatario o comunero";"Inundación";"No"
"767";"1";"83458510";"99773031";"7";"8";"12";"1";11319,35397;2;3;47370,809081;5;"Ninguno de los anteriores";"Adjudicatario o comunero";"No fueron Afectados";"Si"
"768";"1";"83581506";"99773073";"7";"1";"12";"1";148490,93972;2;10;1946110,58;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"769";"1";"83581510";"99773073";"7";"7";"10";"1";350962,5807;3;13;995885,16018;4;"Ninguno de los anteriores";"Propiedad colectiva";"Plaga";"Si"
"770";"1";"83581598";"99773039";"7";"7";"12";"2";0;2;7;13684492,715;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"No"
"771";"1";"83581600";"99773039";"7";"7";"12";"1";24170551,268;45;117;29803600,755;4;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"772";"1";"83584805";"99773039";"7";"7";"6";"1";11742675,813;11;57;12051138,297;2;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"Si"
"773";"1";"83584807";"99773039";"7";"7";"12";"1";10389601,107;22;70;10506599,376;2;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"774";"1";"83584810";"99773039";"7";"7";"12";"1";2438113,6668;2;7;2784362,4663;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"775";"1";"83585037";"99773049";"7";"1";"12";"2";0;11;53;950359,32819;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"776";"1";"83585038";"99773049";"7";"1";"12";"2";0;10;50;950195,94539;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"777";"1";"83585040";"99773049";"7";"1";"12";"2";0;1;3;2432960,5691;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"778";"1";"83585041";"99773039";"7";"7";"12";"1";11065290,07;10;30;12909458,505;1;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"779";"1";"83585048";"99773049";"7";"1";"6";"2";0;2;10;1962567,4741;1;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"780";"1";"83585064";"99773068";"7";"7";"12";"1";259503,75762;2;10;992301,27754;4;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"781";"1";"83585069";"99773073";"7";"7";"12";"1";27952,07777;2;12;286599,19905;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"782";"1";"83585095";"99773068";"7";"7";"12";"1";15919,080616;2;7;855501,22746;5;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"783";"1";"83585097";"99773073";"7";"1";"12";"1";250047,75904;2;7;757488,5873;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"784";"1";"83703247";"99773073";"7";"7";"12";"1";89609,606435;0;0;390675,65172;3;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"785";"1";"83703251";"99773073";"7";"1";"12";"1";1263389,5344;21;70;1573251,1802;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"786";"1";"83703447";"99773069";"7";"1";"6";"1";5017826,455;1;3;7486197,038;6;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"787";"1";"83703500";"99773069";"7";"1";"6";"2";0;2;3;49628,479904;0;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"788";"1";"83703501";"99773069";"7";"1";"6";"2";0;107;463;21749652,12;8;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"789";"1";"83703502";"99773069";"7";"1";"6";"2";0;2;10;86805,944223;6;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"790";"1";"83703583";"99773071";"7";"1";"6";"1";2781393,7892;11;53;2948064,842;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"791";"1";"83703586";"99773019";"7";"1";"12";"1";14920,546883;20;150;2809291,428;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"792";"1";"83703600";"99773069";"7";"99";"6";"1";21429776,029;2;3;29458445,935;2;"Ninguno de los anteriores";"No sabe";"Sequía";"Si"
"793";"1";"83720080";"99773074";"7";"1";"12";"1";11381122,088;5;17;11782949,246;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"794";"1";"83720092";"99773039";"7";"7";"12";"2";0;2;7;20258,320053;6;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"No"
"795";"1";"83720206";"99773068";"7";"7";"12";"1";1216895,7663;2;25;1490494,9435;2;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"796";"1";"83720209";"99773068";"7";"7";"12";"1";882323,45551;2;7;1005019,3623;2;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"797";"1";"83720210";"99773068";"7";"2";"12";"1";490750,13762;4;17;974537,16114;7;"Ninguno de los anteriores";"Arriendo";"No fueron Afectados";"Si"
"798";"1";"83720259";"99773073";"7";"1";"5";"1";9291345,6213;5;17;11435546,106;1;"Ninguno de los anteriores";"Propia";"Helada";"Si"
"799";"1";"83720267";"99773073";"7";"1";"10";"1";4673937,8632;2;4;4734026,5775;5;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"800";"1";"83720282";"99773057";"7";"1";"6";"1";13403221,747;65;187;14783536,916;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"801";"1";"83720290";"99773069";"7";"1";"6";"1";5783299,9593;3;13;5893488,5249;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"802";"1";"83720291";"99773073";"7";"1";"12";"2";0;2;10;158697,39748;6;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"803";"1";"83720296";"99773069";"7";"1";"6";"1";11156625,164;12;60;14912197,37;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"804";"1";"83720297";"99773069";"7";"1";"6";"1";3675096,2124;3;13;5753287,5528;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"805";"1";"83720298";"99773073";"7";"1";"2";"1";2702367,1056;3;13;2824033,0971;2;"Ninguno de los anteriores";"Propia";"Exceso de LLuvia";"Si"
"806";"1";"83720299";"99773069";"7";"1";"6";"1";4096932,1303;2;7;4396399,8157;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"807";"1";"83720320";"99773073";"7";"1";"6";"1";2953581,1244;5;50;7106500,5785;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"808";"1";"83720322";"99773073";"7";"1";"6";"1";16780003,388;2;7;19920391,016;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"809";"1";"83720327";"99773073";"7";"1";"12";"1";321730,36182;7;20;355762,38097;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"810";"1";"83720332";"99773073";"7";"1";"12";"1";17545063,077;8;40;20672622,406;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"811";"1";"83720337";"99773073";"7";"1";"6";"1";4386142,5937;6;20;4883513,3401;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"812";"1";"83720342";"99773057";"7";"1";"6";"1";2640215,0322;3;13;2751384,4061;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"813";"1";"83720346";"99773073";"7";"1";"6";"1";4560367,406;6;20;5941235,8586;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"814";"1";"83720349";"99773069";"7";"1";"9";"1";14879482,674;19;60;17349168,306;3;"Ninguno de los anteriores";"Propia";"Incendio";"Si"
"815";"1";"83720354";"99773073";"7";"99";"10";"1";1942982,5548;4;4;3871520,0518;2;"Ninguno de los anteriores";"No sabe";"Plaga";"Si"
"816";"1";"83720355";"99773073";"7";"1";"9";"2";0;8;27;4642709,1867;2;"Ninguno de los anteriores";"Propia";"Incendio";"No"
"817";"1";"83720356";"99773057";"7";"1";"6";"1";233652,89559;9;30;305961,83633;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"818";"1";"83720357";"99773057";"7";"1";"10";"1";3891557,5617;12;60;4942296,9593;5;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"819";"1";"83720365";"99773073";"7";"1";"12";"1";4233760,0593;13;33;4758125,1815;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"820";"1";"83720391";"99773069";"7";"1";"12";"1";2854479,5857;2;3;4608269,3535;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"821";"1";"83720392";"99773069";"7";"1";"6";"1";2714896,1592;11;57;3081784,1106;9;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"822";"1";"83720394";"99773069";"7";"1";"6";"1";1456990,0758;1;3;1531429,2542;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"823";"1";"83720395";"99773069";"7";"1";"12";"1";5262602,2093;2;7;5856850,6576;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"824";"1";"83720396";"99773069";"7";"1";"6";"1";2963061,5902;6;17;3445056,209;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"825";"1";"83720397";"99773069";"7";"1";"9";"2";0;2;7;1615299,2191;1;"Ninguno de los anteriores";"Propia";"Incendio";"No"
"826";"1";"83720398";"99773069";"7";"1";"12";"1";6570295,8648;11;57;9846872,2721;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"827";"1";"83720400";"99773069";"7";"1";"6";"1";132629,84057;11;62;217564,33115;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"828";"1";"83744040";"99773041";"7";"1";"12";"1";15386922,855;13;33;16698695,688;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"829";"1";"83744048";"99773052";"7";"1";"12";"1";7432899,5601;14;46;9860281,962;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"830";"1";"83744202";"99773063";"7";"7";"12";"1";10957826,307;1;2;11712705,11;2;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"831";"1";"83744203";"99773063";"7";"7";"12";"2";0;0;0;1256339,0921;5;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"No"
"832";"1";"83744205";"99773063";"7";"7";"6";"1";16151502,762;9;30;17415232,265;4;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"Si"
"833";"1";"83744255";"99773063";"7";"7";"12";"1";27065256,72;5;37;39194597,816;1;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"834";"1";"83744260";"99773063";"7";"1";"6";"1";4330025,4179;3;13;5002001,1619;5;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"835";"1";"83772353";"99773073";"7";"1";"10";"1";1977653,1237;8;27;2273807,6635;1;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"836";"1";"83772361";"99773073";"7";"1";"12";"1";7428206,383;7;29;11981112,253;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"837";"1";"83772386";"99773069";"7";"1";"12";"1";11523833,945;9;30;15968184,862;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"838";"1";"83772387";"99773069";"7";"1";"6";"1";1756968,6072;2;3;8837534,1908;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"839";"1";"83772388";"99773073";"7";"1";"6";"1";4568999,3534;2;7;4681037,3052;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"840";"1";"83772390";"99773069";"7";"1";"12";"1";830358,74758;5;8;8408756,8238;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"841";"1";"83772399";"99773073";"7";"1";"6";"1";1384446,7517;3;13;2670176,094;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"842";"1";"83800414";"99773007";"7";"1";"12";"1";55844,037749;1;3;2833183,4746;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"843";"1";"83800416";"99773001";"7";"1";"12";"1";3859494,0386;3;25;5777093,9772;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"844";"1";"83800419";"99773073";"7";"1";"12";"2";0;0;0;2926054,9274;6;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"845";"1";"83800425";"99773001";"7";"1";"12";"2";0;1;3;1815082,6693;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"846";"1";"83800429";"99773003";"7";"1";"12";"2";0;6;50;2049429,0585;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"847";"1";"83800430";"99773036";"7";"1";"12";"2";0;2;7;1427683,9463;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"848";"1";"83800433";"99773025";"7";"7";"12";"2";0;110;286;7649119,7815;5;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"No"
"849";"1";"83800469";"99773001";"7";"1";"12";"2";0;13;64;2286281,8459;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"850";"1";"83800470";"99773032";"7";"1";"12";"2";0;4;8;1272200,7798;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"851";"1";"83800476";"99773002";"7";"1";"12";"2";0;4;4;2898597,9888;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"852";"1";"83800477";"99773033";"7";"9";"12";"2";0;3;7;2918768,5084;3;"Ninguno de los anteriores";"Otra forma de tenencia";"No fueron Afectados";"No"
"853";"1";"83800482";"99773019";"7";"7";"12";"1";150320,03426;3;25;14565268,508;4;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"854";"1";"83800491";"99773002";"7";"1";"12";"2";0;0;0;204618,79292;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"855";"1";"83801300";"99773039";"7";"7";"6";"1";11846456,391;2;3;12087891,204;2;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"Si"
"856";"1";"83801373";"99773068";"7";"2";"12";"1";570315,52966;2;3;708367,55466;3;"Ninguno de los anteriores";"Arriendo";"No fueron Afectados";"Si"
"857";"1";"83801388";"99773073";"7";"1";"5";"1";11024228,863;10;30;11575448,758;4;"Ninguno de los anteriores";"Propia";"Helada";"Si"
"858";"1";"83801391";"99773068";"7";"7";"12";"1";518362,86056;1;3;570436,88848;4;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"859";"1";"83801395";"99773068";"7";"1";"12";"1";734310,42485;1;3;885120,85178;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"860";"1";"83801396";"99773068";"7";"1";"12";"1";655826,40778;2;10;969600,41118;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"861";"1";"83802005";"99773073";"7";"1";"12";"1";4421180,3446;8;23;4621341,0081;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"862";"1";"83802283";"99773052";"7";"1";"12";"1";7601708,2175;2;10;7840584,2979;8;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"863";"1";"83802289";"99773054";"7";"1";"12";"1";2038426,3305;2;10;3887840,4357;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"864";"1";"83802297";"99773054";"7";"1";"12";"1";7992591,0061;2;10;9881918,4227;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"865";"1";"83802323";"99773073";"7";"1";"12";"1";12344950,74;2;3;27078301,754;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"866";"1";"83802506";"99773073";"7";"1";"12";"2";0;4;14;2049724,899;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"867";"1";"83802507";"99773073";"7";"1";"12";"2";0;0;0;2787702,0728;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"868";"1";"83802625";"99773054";"7";"1";"12";"1";5458734,5015;15;40;7701153,8893;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"869";"1";"83802661";"99773054";"7";"1";"6";"1";1920223,8014;1;12;1965664,1339;7;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"870";"1";"83802690";"99773049";"7";"1";"12";"2";0;7;17;2021332,2305;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"871";"1";"83803663";"99773073";"7";"1";"12";"2";0;1;3;972225,48946;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"872";"1";"83803667";"99773073";"7";"1";"12";"2";0;0;0;2916337,6563;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"873";"1";"83803668";"99773073";"7";"1";"12";"2";0;1;3;2036657,801;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"874";"1";"83803735";"99773057";"7";"1";"6";"1";9744073,1367;8;40;16776102,701;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"875";"1";"83803736";"99773069";"7";"1";"6";"1";20677445,819;92;300;29612517,01;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"876";"1";"83803737";"99773069";"7";"1";"6";"1";434287,99568;7;20;5159399,9495;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"877";"1";"83803745";"99773073";"7";"1";"12";"1";20930990,679;9;47;25991792,91;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"878";"1";"89800452";"99773041";"7";"1";"12";"1";1464158,9528;6;17;3904693,1379;0;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"879";"1";"83585068";"99773074";"7";"1";"6";"1";1299560,5985;6;20;2000866,3301;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"880";"1";"3720104";"99773073";"7";"2";"9";"1";6307135,6026;15;40;7837463,5641;1;"Ninguno de los anteriores";"Arriendo";"Incendio";"Si"
"881";"1";"83720106";"99773073";"7";"1";"6";"1";4744968,1917;8;40;5608504,4633;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
